country_code,country_name,year,sector,emission_mtco2,per_capita_tco2
TR,Turkey,2021,MANUFACTURING INDUSTRIES AND CONSTRUCTION,190.38,27.81
TR,Turkey,2021,TRANSPORT,72.26,27.81
TR,Turkey,2021,RESIDENTIAL AND OTHER SECTORS,47.87,27.81
TR,Turkey,2021,WASTE,47.31,27.81
TR,Turkey,2021,FUGITIVE EMISSIONS FROM FUELS,6.49,27.81
TR,Turkey,2021,INDUSTRIAL PROCESSES,13.1,27.81
TR,Turkey,2022,ENERGY INDUSTRIES,195.86,28.74
TR,Turkey,2022,MANUFACTURING INDUSTRIES AND CONSTRUCTION,190.23,28.74
TR,Turkey,2022,TRANSPORT,111.67,28.74
TR,Turkey,2022,RESIDENTIAL AND OTHER SECTORS,33.3,28.74
TR,Turkey,2022,WASTE,14.57,28.74
TR,Turkey,2022,FUGITIVE EMISSIONS FROM FUELS,9.43,28.74
TR,Turkey,2022,INDUSTRIAL PROCESSES,34.1,28.74
TR,Turkey,2023,ENERGY INDUSTRIES,209.04,32.12
TR,Turkey,2023,MANUFACTURING INDUSTRIES AND CONSTRUCTION,185.53,32.12
TR,Turkey,2023,TRANSPORT,158.83,32.12
TR,Turkey,2023,RESIDENTIAL AND OTHER SECTORS,53.8,32.12
TR,Turkey,2023,WASTE,9.28,32.12
TR,Turkey,2023,FUGITIVE EMISSIONS FROM FUELS,2.84,32.12
TR,Turkey,2023,INDUSTRIAL PROCESSES,39.1,32.12
ID,Indonesia,1990,ENERGY INDUSTRIES,52.55,9.96
ID,Indonesia,1990,MANUFACTURING INDUSTRIES AND CONSTRUCTION,30.07,9.96
ID,Indonesia,1990,TRANSPORT,17.23,9.96
ID,Indonesia,1990,RESIDENTIAL AND OTHER SECTORS,76.24,9.96
ID,Indonesia,1990,WASTE,16.84,9.96
ID,Indonesia,1990,FUGITIVE EMISSIONS FROM FUELS,3.6,9.96
ID,Indonesia,1990,INDUSTRIAL PROCESSES,7.69,9.96
ID,Indonesia,1991,ENERGY INDUSTRIES,30.63,10.35
ID,Indonesia,1991,MANUFACTURING INDUSTRIES AND CONSTRUCTION,94.84,10.35
ID,Indonesia,1991,TRANSPORT,45.3,10.35
ID,Indonesia,1991,RESIDENTIAL AND OTHER SECTORS,21.28,10.35
ID,Indonesia,1991,WASTE,3.79,10.35
ID,Indonesia,1991,FUGITIVE EMISSIONS FROM FUELS,0.39,10.35
ID,Indonesia,1991,INDUSTRIAL PROCESSES,16.04,10.35
ID,Indonesia,1992,ENERGY INDUSTRIES,47.14,10.95
ID,Indonesia,1992,MANUFACTURING INDUSTRIES AND CONSTRUCTION,49.3,10.95
ID,Indonesia,1992,TRANSPORT,53.63,10.95
ID,Indonesia,1992,RESIDENTIAL AND OTHER SECTORS,39.03,10.95
ID,Indonesia,1992,WASTE,0.73,10.95
ID,Indonesia,1992,FUGITIVE EMISSIONS FROM FUELS,1.39,10.95
ID,Indonesia,1992,INDUSTRIAL PROCESSES,33.27,10.95
ID,Indonesia,1993,ENERGY INDUSTRIES,8.88,10.91
ID,Indonesia,1993,MANUFACTURING INDUSTRIES AND CONSTRUCTION,39.85,10.91
ID,Indonesia,1993,TRANSPORT,39.42,10.91
ID,Indonesia,1993,RESIDENTIAL AND OTHER SECTORS,47.06,10.91
ID,Indonesia,1993,WASTE,27.12,10.91
ID,Indonesia,1993,FUGITIVE EMISSIONS FROM FUELS,31.91,10.91
ID,Indonesia,1993,INDUSTRIAL PROCESSES,29.31,10.91
ID,Indonesia,1994,ENERGY INDUSTRIES,112.45,12.01
ID,Indonesia,1994,MANUFACTURING INDUSTRIES AND CONSTRUCTION,10.59,12.01
ID,Indonesia,1994,TRANSPORT,80.93,12.01
ID,Indonesia,1994,RESIDENTIAL AND OTHER SECTORS,16.51,12.01
ID,Indonesia,1994,WASTE,11.67,12.01
ID,Indonesia,1994,FUGITIVE EMISSIONS FROM FUELS,9.37,12.01
ID,Indonesia,1994,INDUSTRIAL PROCESSES,4.64,12.01
ID,Indonesia,1995,ENERGY INDUSTRIES,29.03,11.91
ID,Indonesia,1995,MANUFACTURING INDUSTRIES AND CONSTRUCTION,95.24,11.91
ID,Indonesia,1995,TRANSPORT,25.96,11.91
ID,Indonesia,1995,RESIDENTIAL AND OTHER SECTORS,36.92,11.91
ID,Indonesia,1995,WASTE,8.04,11.91
ID,Indonesia,1995,FUGITIVE EMISSIONS FROM FUELS,15.5,11.91
ID,Indonesia,1995,INDUSTRIAL PROCESSES,33.5,11.91
ID,Indonesia,1996,ENERGY INDUSTRIES,129.67,12.55
ID,Indonesia,1996,MANUFACTURING INDUSTRIES AND CONSTRUCTION,65.02,12.55
ID,Indonesia,1996,TRANSPORT,7.67,12.55
ID,Indonesia,1996,RESIDENTIAL AND OTHER SECTORS,27.29,12.55
ID,Indonesia,1996,WASTE,2.54,12.55
ID,Indonesia,1996,FUGITIVE EMISSIONS FROM FUELS,4.18,12.55
ID,Indonesia,1996,INDUSTRIAL PROCESSES,20.8,12.55
ID,Indonesia,1997,ENERGY INDUSTRIES,53.62,12.65
ID,Indonesia,1997,MANUFACTURING INDUSTRIES AND CONSTRUCTION,41.42,12.65
ID,Indonesia,1997,TRANSPORT,89.07,12.65
ID,Indonesia,1997,RESIDENTIAL AND OTHER SECTORS,35.3,12.65
ID,Indonesia,1997,WASTE,24.61,12.65
ID,Indonesia,1997,FUGITIVE EMISSIONS FROM FUELS,9.61,12.65
ID,Indonesia,1997,INDUSTRIAL PROCESSES,5.77,12.65
ID,Indonesia,1998,ENERGY INDUSTRIES,14.56,13.19
ID,Indonesia,1998,MANUFACTURING INDUSTRIES AND CONSTRUCTION,94.17,13.19
ID,Indonesia,1998,TRANSPORT,30.94,13.19
ID,Indonesia,1998,RESIDENTIAL AND OTHER SECTORS,62.19,13.19
ID,Indonesia,1998,WASTE,21.16,13.19
ID,Indonesia,1998,FUGITIVE EMISSIONS FROM FUELS,9.65,13.19
ID,Indonesia,1998,INDUSTRIAL PROCESSES,37.81,13.19
ID,Indonesia,1999,ENERGY INDUSTRIES,116.45,13.98
ID,Indonesia,1999,MANUFACTURING INDUSTRIES AND CONSTRUCTION,82.39,13.98
ID,Indonesia,1999,TRANSPORT,29.67,13.98
ID,Indonesia,1999,RESIDENTIAL AND OTHER SECTORS,20.83,13.98
ID,Indonesia,1999,WASTE,17.89,13.98
ID,Indonesia,1999,FUGITIVE EMISSIONS FROM FUELS,0.0,13.98
ID,Indonesia,1999,INDUSTRIAL PROCESSES,19.42,13.98
ID,Indonesia,2000,ENERGY INDUSTRIES,81.38,14.32
ID,Indonesia,2000,MANUFACTURING INDUSTRIES AND CONSTRUCTION,102.46,14.32
ID,Indonesia,2000,TRANSPORT,91.57,14.32
ID,Indonesia,2000,RESIDENTIAL AND OTHER SECTORS,11.97,14.32
ID,Indonesia,2000,WASTE,5.64,14.32
ID,Indonesia,2000,FUGITIVE EMISSIONS FROM FUELS,0.55,14.32
ID,Indonesia,2000,INDUSTRIAL PROCESSES,0.02,14.32
ID,Indonesia,2001,ENERGY INDUSTRIES,46.42,15.2
ID,Indonesia,2001,MANUFACTURING INDUSTRIES AND CONSTRUCTION,37.32,15.2
ID,Indonesia,2001,TRANSPORT,31.32,15.2
ID,Indonesia,2001,RESIDENTIAL AND OTHER SECTORS,49.02,15.2
ID,Indonesia,2001,WASTE,66.3,15.2
ID,Indonesia,2001,FUGITIVE EMISSIONS FROM FUELS,1.8,15.2
ID,Indonesia,2001,INDUSTRIAL PROCESSES,79.37,15.2
ID,Indonesia,2002,ENERGY INDUSTRIES,45.82,15.34
ID,Indonesia,2002,MANUFACTURING INDUSTRIES AND CONSTRUCTION,103.33,15.34
ID,Indonesia,2002,TRANSPORT,19.8,15.34
ID,Indonesia,2002,RESIDENTIAL AND OTHER SECTORS,97.21,15.34
ID,Indonesia,2002,WASTE,29.09,15.34
ID,Indonesia,2002,FUGITIVE EMISSIONS FROM FUELS,0.31,15.34
ID,Indonesia,2002,INDUSTRIAL PROCESSES,18.82,15.34
ID,Indonesia,2003,ENERGY INDUSTRIES,94.19,15.94
ID,Indonesia,2003,MANUFACTURING INDUSTRIES AND CONSTRUCTION,111.98,15.94
ID,Indonesia,2003,TRANSPORT,67.23,15.94
ID,Indonesia,2003,RESIDENTIAL AND OTHER SECTORS,25.78,15.94
ID,Indonesia,2003,WASTE,17.26,15.94
ID,Indonesia,2003,FUGITIVE EMISSIONS FROM FUELS,3.48,15.94
ID,Indonesia,2003,INDUSTRIAL PROCESSES,6.77,15.94
ID,Indonesia,2004,ENERGY INDUSTRIES,35.1,17.16
ID,Indonesia,2004,MANUFACTURING INDUSTRIES AND CONSTRUCTION,123.24,17.16
ID,Indonesia,2004,TRANSPORT,50.36,17.16
ID,Indonesia,2004,RESIDENTIAL AND OTHER SECTORS,36.72,17.16
ID,Indonesia,2004,WASTE,39.81,17.16
ID,Indonesia,2004,FUGITIVE EMISSIONS FROM FUELS,64.21,17.16
ID,Indonesia,2004,INDUSTRIAL PROCESSES,2.3,17.16
ID,Indonesia,2005,ENERGY INDUSTRIES,82.93,17.42
ID,Indonesia,2005,MANUFACTURING INDUSTRIES AND CONSTRUCTION,67.67,17.42
ID,Indonesia,2005,TRANSPORT,114.81,17.42
ID,Indonesia,2005,RESIDENTIAL AND OTHER SECTORS,32.87,17.42
ID,Indonesia,2005,WASTE,23.79,17.42
ID,Indonesia,2005,FUGITIVE EMISSIONS FROM FUELS,9.23,17.42
ID,Indonesia,2005,INDUSTRIAL PROCESSES,25.82,17.42
ID,Indonesia,2006,ENERGY INDUSTRIES,132.81,18.23
ID,Indonesia,2006,MANUFACTURING INDUSTRIES AND CONSTRUCTION,78.4,18.23
ID,Indonesia,2006,TRANSPORT,55.68,18.23
ID,Indonesia,2006,RESIDENTIAL AND OTHER SECTORS,23.94,18.23
ID,Indonesia,2006,WASTE,0.0,18.23
ID,Indonesia,2006,FUGITIVE EMISSIONS FROM FUELS,14.79,18.23
ID,Indonesia,2006,INDUSTRIAL PROCESSES,68.01,18.23
ID,Indonesia,2007,ENERGY INDUSTRIES,75.74,19.2
ID,Indonesia,2007,MANUFACTURING INDUSTRIES AND CONSTRUCTION,71.26,19.2
ID,Indonesia,2007,TRANSPORT,45.63,19.2
ID,Indonesia,2007,RESIDENTIAL AND OTHER SECTORS,44.47,19.2
ID,Indonesia,2007,WASTE,31.18,19.2
ID,Indonesia,2007,FUGITIVE EMISSIONS FROM FUELS,4.67,19.2
ID,Indonesia,2007,INDUSTRIAL PROCESSES,120.62,19.2
ID,Indonesia,2008,ENERGY INDUSTRIES,137.38,19.31
ID,Indonesia,2008,MANUFACTURING INDUSTRIES AND CONSTRUCTION,103.8,19.31
ID,Indonesia,2008,TRANSPORT,127.85,19.31
ID,Indonesia,2008,RESIDENTIAL AND OTHER SECTORS,17.83,19.31
ID,Indonesia,2008,WASTE,0.35,19.31
ID,Indonesia,2008,FUGITIVE EMISSIONS FROM FUELS,4.25,19.31
ID,Indonesia,2008,INDUSTRIAL PROCESSES,4.32,19.31
ID,Indonesia,2009,ENERGY INDUSTRIES,73.21,18.9
ID,Indonesia,2009,MANUFACTURING INDUSTRIES AND CONSTRUCTION,93.02,18.9
ID,Indonesia,2009,TRANSPORT,129.22,18.9
ID,Indonesia,2009,RESIDENTIAL AND OTHER SECTORS,31.34,18.9
ID,Indonesia,2009,WASTE,8.1,18.9
ID,Indonesia,2009,FUGITIVE EMISSIONS FROM FUELS,13.34,18.9
ID,Indonesia,2009,INDUSTRIAL PROCESSES,39.28,18.9
ID,Indonesia,2010,ENERGY INDUSTRIES,98.8,21.92
ID,Indonesia,2010,MANUFACTURING INDUSTRIES AND CONSTRUCTION,163.12,21.92
ID,Indonesia,2010,TRANSPORT,79.7,21.92
ID,Indonesia,2010,RESIDENTIAL AND OTHER SECTORS,48.28,21.92
ID,Indonesia,2010,WASTE,0.67,21.92
ID,Indonesia,2010,FUGITIVE EMISSIONS FROM FUELS,11.69,21.92
ID,Indonesia,2010,INDUSTRIAL PROCESSES,47.03,21.92
ID,Indonesia,2011,ENERGY INDUSTRIES,236.21,21.27
ID,Indonesia,2011,MANUFACTURING INDUSTRIES AND CONSTRUCTION,114.27,21.27
ID,Indonesia,2011,TRANSPORT,24.22,21.27
ID,Indonesia,2011,RESIDENTIAL AND OTHER SECTORS,38.62,21.27
ID,Indonesia,2011,WASTE,1.47,21.27
ID,Indonesia,2011,FUGITIVE EMISSIONS FROM FUELS,0.09,21.27
ID,Indonesia,2011,INDUSTRIAL PROCESSES,21.13,21.27
ID,Indonesia,2012,ENERGY INDUSTRIES,147.25,23.75
ID,Indonesia,2012,MANUFACTURING INDUSTRIES AND CONSTRUCTION,129.62,23.75
ID,Indonesia,2012,TRANSPORT,63.52,23.75
ID,Indonesia,2012,RESIDENTIAL AND OTHER SECTORS,56.41,23.75
ID,Indonesia,2012,WASTE,2.56,23.75
ID,Indonesia,2012,FUGITIVE EMISSIONS FROM FUELS,17.35,23.75
ID,Indonesia,2012,INDUSTRIAL PROCESSES,70.21,23.75
ID,Indonesia,2013,ENERGY INDUSTRIES,137.18,24.03
ID,Indonesia,2013,MANUFACTURING INDUSTRIES AND CONSTRUCTION,81.12,24.03
ID,Indonesia,2013,TRANSPORT,38.56,24.03
ID,Indonesia,2013,RESIDENTIAL AND OTHER SECTORS,104.97,24.03
ID,Indonesia,2013,WASTE,9.35,24.03
ID,Indonesia,2013,FUGITIVE EMISSIONS FROM FUELS,49.59,24.03
ID,Indonesia,2013,INDUSTRIAL PROCESSES,71.87,24.03
ID,Indonesia,2014,ENERGY INDUSTRIES,192.03,24.15
ID,Indonesia,2014,MANUFACTURING INDUSTRIES AND CONSTRUCTION,99.16,24.15
ID,Indonesia,2014,TRANSPORT,93.31,24.15
ID,Indonesia,2014,RESIDENTIAL AND OTHER SECTORS,39.19,24.15
ID,Indonesia,2014,WASTE,56.59,24.15
ID,Indonesia,2014,FUGITIVE EMISSIONS FROM FUELS,13.09,24.15
ID,Indonesia,2014,INDUSTRIAL PROCESSES,1.72,24.15
ID,Indonesia,2015,ENERGY INDUSTRIES,93.7,26.16
ID,Indonesia,2015,MANUFACTURING INDUSTRIES AND CONSTRUCTION,93.73,26.16
ID,Indonesia,2015,TRANSPORT,181.16,26.16
ID,Indonesia,2015,RESIDENTIAL AND OTHER SECTORS,55.34,26.16
ID,Indonesia,2015,WASTE,79.75,26.16
ID,Indonesia,2015,FUGITIVE EMISSIONS FROM FUELS,0.01,26.16
ID,Indonesia,2015,INDUSTRIAL PROCESSES,32.5,26.16
ID,Indonesia,2016,ENERGY INDUSTRIES,329.36,27.21
ID,Indonesia,2016,MANUFACTURING INDUSTRIES AND CONSTRUCTION,169.38,27.21
ID,Indonesia,2016,TRANSPORT,6.29,27.21
ID,Indonesia,2016,RESIDENTIAL AND OTHER SECTORS,13.81,27.21
ID,Indonesia,2016,WASTE,15.94,27.21
ID,Indonesia,2016,FUGITIVE EMISSIONS FROM FUELS,9.72,27.21
ID,Indonesia,2016,INDUSTRIAL PROCESSES,13.34,27.21
ID,Indonesia,2017,ENERGY INDUSTRIES,165.62,28.3
ID,Indonesia,2017,MANUFACTURING INDUSTRIES AND CONSTRUCTION,52.02,28.3
ID,Indonesia,2017,TRANSPORT,51.25,28.3
ID,Indonesia,2017,RESIDENTIAL AND OTHER SECTORS,127.57,28.3
ID,Indonesia,2017,WASTE,0.52,28.3
ID,Indonesia,2017,FUGITIVE EMISSIONS FROM FUELS,30.82,28.3
ID,Indonesia,2017,INDUSTRIAL PROCESSES,152.36,28.3
ID,Indonesia,2018,ENERGY INDUSTRIES,165.11,28.63
ID,Indonesia,2018,MANUFACTURING INDUSTRIES AND CONSTRUCTION,29.6,28.63
ID,Indonesia,2018,TRANSPORT,66.25,28.63
ID,Indonesia,2018,RESIDENTIAL AND OTHER SECTORS,160.06,28.63
ID,Indonesia,2018,WASTE,32.89,28.63
ID,Indonesia,2018,FUGITIVE EMISSIONS FROM FUELS,7.73,28.63
ID,Indonesia,2018,INDUSTRIAL PROCESSES,125.26,28.63
ID,Indonesia,2019,ENERGY INDUSTRIES,93.08,31.07
ID,Indonesia,2019,MANUFACTURING INDUSTRIES AND CONSTRUCTION,285.86,31.07
ID,Indonesia,2019,TRANSPORT,70.96,31.07
ID,Indonesia,2019,RESIDENTIAL AND OTHER SECTORS,89.87,31.07
ID,Indonesia,2019,WASTE,40.26,31.07
ID,Indonesia,2019,FUGITIVE EMISSIONS FROM FUELS,48.99,31.07
ID,Indonesia,2019,INDUSTRIAL PROCESSES,7.83,31.07
ID,Indonesia,2020,ENERGY INDUSTRIES,101.49,30.26
ID,Indonesia,2020,MANUFACTURING INDUSTRIES AND CONSTRUCTION,127.95,30.26
ID,Indonesia,2020,TRANSPORT,232.37,30.26
ID,Indonesia,2020,RESIDENTIAL AND OTHER SECTORS,134.39,30.26
ID,Indonesia,2020,WASTE,21.26,30.26
ID,Indonesia,2020,FUGITIVE EMISSIONS FROM FUELS,0.44,30.26
ID,Indonesia,2020,INDUSTRIAL PROCESSES,2.5,30.26
ID,Indonesia,2021,ENERGY INDUSTRIES,69.63,33.04
ID,Indonesia,2021,MANUFACTURING INDUSTRIES AND CONSTRUCTION,40.84,33.04
ID,Indonesia,2021,TRANSPORT,237.46,33.04
ID,Indonesia,2021,RESIDENTIAL AND OTHER SECTORS,65.33,33.04
ID,Indonesia,2021,WASTE,6.88,33.04
ID,Indonesia,2021,FUGITIVE EMISSIONS FROM FUELS,211.18,33.04
ID,Indonesia,2021,INDUSTRIAL PROCESSES,45.98,33.04
ID,Indonesia,2022,ENERGY INDUSTRIES,43.74,34.02
ID,Indonesia,2022,MANUFACTURING INDUSTRIES AND CONSTRUCTION,168.95,34.02
ID,Indonesia,2022,TRANSPORT,326.98,34.02
ID,Indonesia,2022,RESIDENTIAL AND OTHER SECTORS,40.84,34.02
ID,Indonesia,2022,WASTE,0.94,34.02
ID,Indonesia,2022,FUGITIVE EMISSIONS FROM FUELS,67.55,34.02
ID,Indonesia,2022,INDUSTRIAL PROCESSES,48.44,34.02
ID,Indonesia,2023,ENERGY INDUSTRIES,318.23,36.11
ID,Indonesia,2023,MANUFACTURING INDUSTRIES AND CONSTRUCTION,247.29,36.11
ID,Indonesia,2023,TRANSPORT,37.13,36.11
ID,Indonesia,2023,RESIDENTIAL AND OTHER SECTORS,19.52,36.11
ID,Indonesia,2023,WASTE,9.3,36.11
ID,Indonesia,2023,FUGITIVE EMISSIONS FROM FUELS,51.46,36.11
ID,Indonesia,2023,INDUSTRIAL PROCESSES,57.33,36.11
SA,Saudi Arabia,1990,ENERGY INDUSTRIES,69.63,9.81
SA,Saudi Arabia,1990,MANUFACTURING INDUSTRIES AND CONSTRUCTION,141.52,9.81
SA,Saudi Arabia,1990,TRANSPORT,21.97,9.81
SA,Saudi Arabia,1990,RESIDENTIAL AND OTHER SECTORS,23.62,9.81
SA,Saudi Arabia,1990,WASTE,16.78,9.81
SA,Saudi Arabia,1990,FUGITIVE EMISSIONS FROM FUELS,2.35,9.81
SA,Saudi Arabia,1990,INDUSTRIAL PROCESSES,23.23,9.81
SA,Saudi Arabia,1991,ENERGY INDUSTRIES,162.33,10.11
SA,Saudi Arabia,1991,MANUFACTURING INDUSTRIES AND CONSTRUCTION,34.32,10.11
SA,Saudi Arabia,1991,TRANSPORT,31.11,10.11
SA,Saudi Arabia,1991,RESIDENTIAL AND OTHER SECTORS,13.35,10.11
SA,Saudi Arabia,1991,WASTE,15.5,10.11
SA,Saudi Arabia,1991,FUGITIVE EMISSIONS FROM FUELS,3.33,10.11
SA,Saudi Arabia,1991,INDUSTRIAL PROCESSES,48.5,10.11
SA,Saudi Arabia,1992,ENERGY INDUSTRIES,46.8,10.48
SA,Saudi Arabia,1992,MANUFACTURING INDUSTRIES AND CONSTRUCTION,2.95,10.48
SA,Saudi Arabia,1992,TRANSPORT,155.96,10.48
SA,Saudi Arabia,1992,RESIDENTIAL AND OTHER SECTORS,29.45,10.48
SA,Saudi Arabia,1992,WASTE,17.35,10.48
SA,Saudi Arabia,1992,FUGITIVE EMISSIONS FROM FUELS,24.46,10.48
SA,Saudi Arabia,1992,INDUSTRIAL PROCESSES,42.81,10.48
SA,Saudi Arabia,1993,ENERGY INDUSTRIES,106.7,10.48
SA,Saudi Arabia,1993,MANUFACTURING INDUSTRIES AND CONSTRUCTION,21.44,10.48
SA,Saudi Arabia,1993,TRANSPORT,88.2,10.48
SA,Saudi Arabia,1993,RESIDENTIAL AND OTHER SECTORS,15.78,10.48
SA,Saudi Arabia,1993,WASTE,10.57,10.48
SA,Saudi Arabia,1993,FUGITIVE EMISSIONS FROM FUELS,2.62,10.48
SA,Saudi Arabia,1993,INDUSTRIAL PROCESSES,74.36,10.48
SA,Saudi Arabia,1994,ENERGY INDUSTRIES,58.54,11.05
SA,Saudi Arabia,1994,MANUFACTURING INDUSTRIES AND CONSTRUCTION,68.46,11.05
SA,Saudi Arabia,1994,TRANSPORT,32.95,11.05
SA,Saudi Arabia,1994,RESIDENTIAL AND OTHER SECTORS,128.51,11.05
SA,Saudi Arabia,1994,WASTE,0.09,11.05
SA,Saudi Arabia,1994,FUGITIVE EMISSIONS FROM FUELS,25.66,11.05
SA,Saudi Arabia,1994,INDUSTRIAL PROCESSES,22.69,11.05
SA,Saudi Arabia,1995,ENERGY INDUSTRIES,123.26,11.07
SA,Saudi Arabia,1995,MANUFACTURING INDUSTRIES AND CONSTRUCTION,40.43,11.07
SA,Saudi Arabia,1995,TRANSPORT,54.51,11.07
SA,Saudi Arabia,1995,RESIDENTIAL AND OTHER SECTORS,61.98,11.07
SA,Saudi Arabia,1995,WASTE,19.81,11.07
SA,Saudi Arabia,1995,FUGITIVE EMISSIONS FROM FUELS,2.41,11.07
SA,Saudi Arabia,1995,INDUSTRIAL PROCESSES,35.38,11.07
SA,Saudi Arabia,1996,ENERGY INDUSTRIES,115.81,11.52
SA,Saudi Arabia,1996,MANUFACTURING INDUSTRIES AND CONSTRUCTION,65.4,11.52
SA,Saudi Arabia,1996,TRANSPORT,50.87,11.52
SA,Saudi Arabia,1996,RESIDENTIAL AND OTHER SECTORS,39.4,11.52
SA,Saudi Arabia,1996,WASTE,7.45,11.52
SA,Saudi Arabia,1996,FUGITIVE EMISSIONS FROM FUELS,59.09,11.52
SA,Saudi Arabia,1996,INDUSTRIAL PROCESSES,13.4,11.52
SA,Saudi Arabia,1997,ENERGY INDUSTRIES,104.37,12.09
SA,Saudi Arabia,1997,MANUFACTURING INDUSTRIES AND CONSTRUCTION,100.57,12.09
SA,Saudi Arabia,1997,TRANSPORT,28.95,12.09
SA,Saudi Arabia,1997,RESIDENTIAL AND OTHER SECTORS,28.93,12.09
SA,Saudi Arabia,1997,WASTE,36.31,12.09
SA,Saudi Arabia,1997,FUGITIVE EMISSIONS FROM FUELS,1.26,12.09
SA,Saudi Arabia,1997,INDUSTRIAL PROCESSES,68.46,12.09
SA,Saudi Arabia,1998,ENERGY INDUSTRIES,82.08,12.47
SA,Saudi Arabia,1998,MANUFACTURING INDUSTRIES AND CONSTRUCTION,61.41,12.47
SA,Saudi Arabia,1998,TRANSPORT,68.66,12.47
SA,Saudi Arabia,1998,RESIDENTIAL AND OTHER SECTORS,32.84,12.47
SA,Saudi Arabia,1998,WASTE,84.41,12.47
SA,Saudi Arabia,1998,FUGITIVE EMISSIONS FROM FUELS,0.64,12.47
SA,Saudi Arabia,1998,INDUSTRIAL PROCESSES,50.4,12.47
SA,Saudi Arabia,1999,ENERGY INDUSTRIES,153.64,12.92
SA,Saudi Arabia,1999,MANUFACTURING INDUSTRIES AND CONSTRUCTION,90.09,12.92
SA,Saudi Arabia,1999,TRANSPORT,37.38,12.92
SA,Saudi Arabia,1999,RESIDENTIAL AND OTHER SECTORS,46.21,12.92
SA,Saudi Arabia,1999,WASTE,1.27,12.92
SA,Saudi Arabia,1999,FUGITIVE EMISSIONS FROM FUELS,53.31,12.92
SA,Saudi Arabia,1999,INDUSTRIAL PROCESSES,12.24,12.92
SA,Saudi Arabia,2000,ENERGY INDUSTRIES,89.87,13.27
SA,Saudi Arabia,2000,MANUFACTURING INDUSTRIES AND CONSTRUCTION,140.69,13.27
SA,Saudi Arabia,2000,TRANSPORT,99.06,13.27
SA,Saudi Arabia,2000,RESIDENTIAL AND OTHER SECTORS,49.46,13.27
SA,Saudi Arabia,2000,WASTE,6.18,13.27
SA,Saudi Arabia,2000,FUGITIVE EMISSIONS FROM FUELS,0.16,13.27
SA,Saudi Arabia,2000,INDUSTRIAL PROCESSES,19.21,13.27
SA,Saudi Arabia,2001,ENERGY INDUSTRIES,152.55,13.63
SA,Saudi Arabia,2001,MANUFACTURING INDUSTRIES AND CONSTRUCTION,45.8,13.63
SA,Saudi Arabia,2001,TRANSPORT,94.62,13.63
SA,Saudi Arabia,2001,RESIDENTIAL AND OTHER SECTORS,47.71,13.63
SA,Saudi Arabia,2001,WASTE,0.26,13.63
SA,Saudi Arabia,2001,FUGITIVE EMISSIONS FROM FUELS,11.38,13.63
SA,Saudi Arabia,2001,INDUSTRIAL PROCESSES,63.35,13.63
SA,Saudi Arabia,2002,ENERGY INDUSTRIES,16.67,14.28
SA,Saudi Arabia,2002,MANUFACTURING INDUSTRIES AND CONSTRUCTION,80.44,14.28
SA,Saudi Arabia,2002,TRANSPORT,82.63,14.28
SA,Saudi Arabia,2002,RESIDENTIAL AND OTHER SECTORS,141.07,14.28
SA,Saudi Arabia,2002,WASTE,43.74,14.28
SA,Saudi Arabia,2002,FUGITIVE EMISSIONS FROM FUELS,26.52,14.28
SA,Saudi Arabia,2002,INDUSTRIAL PROCESSES,44.35,14.28
SA,Saudi Arabia,2003,ENERGY INDUSTRIES,114.02,14.27
SA,Saudi Arabia,2003,MANUFACTURING INDUSTRIES AND CONSTRUCTION,47.56,14.27
SA,Saudi Arabia,2003,TRANSPORT,47.77,14.27
SA,Saudi Arabia,2003,RESIDENTIAL AND OTHER SECTORS,103.78,14.27
SA,Saudi Arabia,2003,WASTE,26.35,14.27
SA,Saudi Arabia,2003,FUGITIVE EMISSIONS FROM FUELS,12.67,14.27
SA,Saudi Arabia,2003,INDUSTRIAL PROCESSES,83.2,14.27
SA,Saudi Arabia,2004,ENERGY INDUSTRIES,149.38,15.14
SA,Saudi Arabia,2004,MANUFACTURING INDUSTRIES AND CONSTRUCTION,44.88,15.14
SA,Saudi Arabia,2004,TRANSPORT,99.84,15.14
SA,Saudi Arabia,2004,RESIDENTIAL AND OTHER SECTORS,14.79,15.14
SA,Saudi Arabia,2004,WASTE,16.93,15.14
SA,Saudi Arabia,2004,FUGITIVE EMISSIONS FROM FUELS,112.83,15.14
SA,Saudi Arabia,2004,INDUSTRIAL PROCESSES,23.09,15.14
SA,Saudi Arabia,2005,ENERGY INDUSTRIES,91.68,15.39
SA,Saudi Arabia,2005,MANUFACTURING INDUSTRIES AND CONSTRUCTION,111.64,15.39
SA,Saudi Arabia,2005,TRANSPORT,30.51,15.39
SA,Saudi Arabia,2005,RESIDENTIAL AND OTHER SECTORS,102.76,15.39
SA,Saudi Arabia,2005,WASTE,91.12,15.39
SA,Saudi Arabia,2005,FUGITIVE EMISSIONS FROM FUELS,0.17,15.39
SA,Saudi Arabia,2005,INDUSTRIAL PROCESSES,41.36,15.39
SA,Saudi Arabia,2006,ENERGY INDUSTRIES,39.18,15.82
SA,Saudi Arabia,2006,MANUFACTURING INDUSTRIES AND CONSTRUCTION,65.49,15.82
SA,Saudi Arabia,2006,TRANSPORT,166.15,15.82
SA,Saudi Arabia,2006,RESIDENTIAL AND OTHER SECTORS,91.48,15.82
SA,Saudi Arabia,2006,WASTE,95.01,15.82
